
Append with new capture


/Gem Systems GSM-19GW 4046514 v7.0 4 IV 2013 M ew5fl.v7o                          
/ID 45142 file 01survey.b   16 VII25
/datum  49000.00
/ 051.7627556   014.3228212 
/UTC


/Gem Systems GSM-19GW 4046514 v7.0 4 IV 2013 M ew5fl.v7o                          
/ID 45142 file 02survey.b   22 VII25
/datum  49000.00
/ 051.7740993   014.2785475 
/UTC
/time nT sq 
100509.0  49830.93 99 
100510.0  49830.96 99 
100511.0  49831.04 99 
100512.0  49831.23 99 
100513.0  49831.28 99 
100514.0  49831.28 99 
100515.0  49831.23 99 
100516.0  49831.27 99 
100517.0  49831.25 99 
100518.0  49831.18 99 
100519.0  49831.17 99 
100520.0  49831.22 99 
100521.0  49831.23 99 
100522.0  49831.24 99 
100523.0  49831.28 99 
100524.0  49831.30 99 
100525.0  49831.35 99 
100526.0  49831.41 99 
100527.0  49831.41 99 
100528.0  49831.41 99 
100529.0  49831.41 99 
100530.0  49831.47 99 
100531.0  49831.52 99 
100532.0  49831.50 99 
100533.0  49831.50 99 
100534.0  49831.54 99 
100535.0  49831.54 99 
100536.0  49831.61 99 
100537.0  49831.69 99 
100538.0  49831.56 99 
100539.0  49831.50 99 
100540.0  49831.51 99 
100541.0  49831.48 99 
100542.0  49831.45 99 
100543.0  49831.47 99 
100544.0  49831.46 99 
100545.0  49831.50 99 
100546.0  49831.46 99 
100547.0  49831.47 99 
100548.0  49831.39 99 
100549.0  49831.37 99 
100550.0  49831.34 99 
100551.0  49831.35 99 
100552.0  49831.37 99 
100553.0  49831.28 99 
100554.0  49831.13 99 
100555.0  49831.06 99 
100556.0  49831.16 99 
100557.0  49831.16 99 
100558.0  49831.11 99 
100559.0  49831.17 99 
100600.0  49831.21 99 
100601.0  49831.18 99 
100602.0  49831.13 99 
100603.0  49831.05 99 
100604.0  49831.12 99 
100605.0  49831.19 99 
100606.0  49831.24 99 
100607.0  49831.22 99 
100608.0  49831.40 99 
100609.0  49831.57 99 
100610.0  49831.59 99 
100611.0  49831.62 99 
100612.0  49831.61 99 
100613.0  49831.58 99 
100614.0  49831.55 99 
100615.0  49831.55 99 
100616.0  49831.55 99 
100617.0  49831.67 99 
100618.0  49831.62 99 
100619.0  49831.57 99 
100620.0  49831.50 99 
100621.0  49831.50 99 
100622.0  49831.42 99 
100623.0  49831.35 99 
100624.0  49831.24 99 
100625.0  49831.24 99 
100626.0  49831.37 99 
100627.0  49831.50 99 
100628.0  49831.56 99 
100629.0  49831.73 99 
100630.0  49831.74 99 
100631.0  49831.68 99 
100632.0  49831.63 99 
100633.0  49831.57 99 
100634.0  49831.52 99 
100635.0  49831.52 99 
100636.0  49831.45 99 
100637.0  49831.30 99 
100638.0  49831.21 99 
100639.0  49831.20 99 
100640.0  49831.29 99 
100641.0  49831.37 99 
100642.0  49831.43 99 
100643.0  49831.34 99 
100644.0  49831.44 99 
100645.0  49831.51 99 
100646.0  49831.52 99 
100647.0  49831.54 99 
100648.0  49831.54 99 
100649.0  49831.55 99 
100650.0  49831.56 99 
100651.0  49831.55 99 
100652.0  49831.57 99 
100653.0  49831.58 99 
100654.0  49831.58 99 
100655.0  49831.54 99 
100656.0  49831.40 99 
100657.0  49831.23 99 
100658.0  49831.08 99 
100659.0  49830.94 99 
100700.0  49830.99 99 
100701.0  49831.35 99 
100702.0  49831.40 99 
100703.0  49831.38 99 
100704.0  49831.37 99 
100705.0  49831.39 99 
100706.0  49831.40 99 
100707.0  49831.43 99 
100708.0  49831.46 99 
100709.0  49831.48 99 
100710.0  49831.48 99 
100711.0  49831.47 99 
100712.0  49831.47 99 
100713.0  49831.46 99 
100714.0  49831.44 99 
100715.0  49831.43 99 
100716.0  49831.41 99 
100717.0  49831.39 99 
100718.0  49831.40 99 
100719.0  49831.42 99 
100720.0  49831.39 99 
100721.0  49831.32 99 
100722.0  49831.29 99 
100723.0  49831.27 99 
100724.0  49831.25 99 
100725.0  49831.19 99 
100726.0  49831.07 99 
100727.0  49830.91 99 
100728.0  49830.79 99 
100729.0  49830.67 99 
100730.0  49830.51 99 
100731.0  49830.71 99 
100732.0  49830.71 99 
100733.0  49830.71 99 
100734.0  49830.80 99 
100735.0  49830.96 99 
100736.0  49830.99 99 
100737.0  49831.03 99 
100738.0  49831.19 99 
100739.0  49831.18 99 
100740.0  49831.14 99 
100741.0  49831.15 99 
100742.0  49831.16 99 
100743.0  49831.20 99 
100744.0  49831.18 99 
100745.0  49831.17 99 
100746.0  49831.22 99 
100747.0  49831.31 99 
100748.0  49831.28 99 
100749.0  49831.25 99 
100750.0  49831.14 99 
100751.0  49831.06 99 
100752.0  49830.98 99 
100753.0  49830.94 99 
100754.0  49830.89 99 
100755.0  49830.93 99 
100756.0  49831.05 99 
100757.0  49831.12 99 
100758.0  49831.27 99 
100759.0  49831.39 99 
100800.0  49831.44 99 
100801.0  49831.48 99 
100802.0  49831.47 99 
100803.0  49831.47 99 
100804.0  49831.45 99 
100805.0  49831.42 99 
100806.0  49831.49 99 
100807.0  49831.48 99 
100808.0  49831.43 99 
100809.0  49831.45 99 
100810.0  49831.38 99 
100811.0  49831.30 99 
100812.0  49831.16 99 
100813.0  49831.01 99 
100814.0  49830.98 99 
100815.0  49831.01 99 
100816.0  49831.06 99 
100817.0  49831.21 99 
100818.0  49831.37 99 
100819.0  49831.44 99 
100820.0  49831.46 99 
100821.0  49831.51 99 
100822.0  49831.52 99 
100823.0  49831.53 99 
100824.0  49831.55 99 
100825.0  49831.44 99 
100826.0  49831.41 99 
100827.0  49831.41 99 
100828.0  49831.38 99 
100829.0  49831.43 99 
100830.0  49831.45 99 
100831.0  49831.46 99 
100832.0  49831.49 99 
100833.0  49831.47 99 
100834.0  49831.44 99 
100835.0  49831.50 99 
100836.0  49831.47 99 
100837.0  49831.40 99 
100838.0  49831.35 99 
100839.0  49831.38 99 
100840.0  49831.44 99 
100841.0  49831.46 99 
100842.0  49831.49 99 
100843.0  49831.54 99 
100844.0  49831.55 99 
100845.0  49831.55 99 
100846.0  49831.53 99 
100847.0  49831.54 99 
100848.0  49831.50 99 
100849.0  49831.65 99 
100850.0  49831.72 99 
100851.0  49831.75 99 
100852.0  49831.65 99 
100853.0  49831.69 99 
100854.0  49831.71 99 
100855.0  49831.72 99 
100856.0  49831.75 99 
100857.0  49831.74 99 
100858.0  49831.75 99 
100859.0  49831.73 99 
100900.0  49831.63 99 
100901.0  49831.51 99 
100902.0  49831.36 99 
100903.0  49831.31 99 
100904.0  49831.36 99 
100905.0  49831.39 99 
100906.0  49831.40 99 
100907.0  49831.38 99 
100908.0  49831.40 99 
100909.0  49831.35 99 
100910.0  49831.27 99 
100911.0  49831.24 99 
100912.0  49831.22 99 
100913.0  49831.22 99 
100914.0  49831.20 99 
100915.0  49831.19 99 
100916.0  49831.11 99 
100917.0  49831.08 99 
100918.0  49831.27 99 
100919.0  49831.31 99 
100920.0  49831.13 99 
100921.0  49830.95 99 
100922.0  49830.78 99 
100923.0  49830.58 99 
100924.0  49830.55 99 
100925.0  49830.56 99 
100926.0  49830.61 99 
100927.0  49830.78 99 
100928.0  49831.17 99 
100929.0  49831.30 99 
100930.0  49831.38 99 
100931.0  49831.38 99 
100932.0  49831.41 99 
100933.0  49831.39 99 
100934.0  49831.40 99 
100935.0  49831.37 99 
100936.0  49831.31 99 
100937.0  49831.25 99 
100938.0  49831.23 99 
100939.0  49831.23 99 
100940.0  49831.27 99 
100941.0  49831.33 99 
100942.0  49831.38 99 
100943.0  49831.35 99 
100944.0  49831.39 99 
100945.0  49831.43 99 
100946.0  49831.41 99 
100947.0  49831.43 99 
100948.0  49831.42 99 
100949.0  49831.43 99 
100950.0  49831.42 99 
100951.0  49831.32 99 
100952.0  49831.21 99 
100953.0  49831.09 99 
100954.0  49831.08 99 
100955.0  49831.07 99 
100956.0  49831.22 99 
100957.0  49831.23 99 
100958.0  49831.22 99 
100959.0  49831.26 99 
101000.0  49831.28 99 
101001.0  49831.40 99 
101002.0  49831.46 99 
101003.0  49831.42 99 
101004.0  49831.46 99 
101005.0  49831.46 99 
101006.0  49831.36 99 
101007.0  49831.26 99 
101008.0  49831.42 99 
101009.0  49831.41 99 
101010.0  49831.46 99 
101011.0  49831.38 99 
101012.0  49831.38 99 
101013.0  49831.42 99 
101014.0  49831.43 99 
101015.0  49831.45 99 
101016.0  49831.46 99 
101017.0  49831.49 99 
101018.0  49831.50 99 
101019.0  49831.49 99 
101020.0  49831.45 99 
101021.0  49831.31 99 
101022.0  49831.04 99 
101023.0  49830.77 99 
101024.0  49830.51 99 
101025.0  49830.58 99 
101026.0  49830.88 99 
101027.0  49830.95 99 
101028.0  49830.98 99 
101029.0  49830.99 99 
101030.0  49831.08 99 
101031.0  49831.09 99 
101032.0  49831.06 99 
101033.0  49831.19 99 
101034.0  49831.19 99 
101035.0  49831.20 99 
101036.0  49831.14 99 
101037.0  49831.01 99 
101038.0  49830.93 99 
101039.0  49830.80 99 
101040.0  49830.59 99 
101041.0  49830.27 99 
101042.0  49829.99 99 
101043.0  49829.90 99 
101044.0  49830.06 99 
101045.0  49830.12 99 
101046.0  49830.12 99 
101047.0  49830.15 99 
101048.0  49830.45 99 
101049.0  49830.74 99 
101050.0  49830.89 99 
101051.0  49830.92 99 
101052.0  49830.86 99 
101053.0  49830.84 99 
101054.0  49830.86 99 
101055.0  49830.90 99 
101056.0  49830.91 99 
101057.0  49830.98 99 
101058.0  49830.98 99 
101059.0  49830.99 99 
101100.0  49831.05 99 
101101.0  49831.06 99 
101102.0  49830.97 99 
101103.0  49830.95 99 
101104.0  49830.96 99 
101105.0  49830.99 99 
101106.0  49831.06 99 
101107.0  49831.07 99 
101108.0  49831.05 99 
101109.0  49831.02 99 
101110.0  49831.00 99 
101111.0  49830.93 99 
101112.0  49830.92 99 
101113.0  49830.89 99 
101114.0  49830.80 99 
101115.0  49830.74 99 
101116.0  49830.62 99 
101117.0  49830.56 99 
101118.0  49830.47 99 
101119.0  49830.44 99 
101120.0  49830.46 99 
101121.0  49830.49 99 
101122.0  49830.45 99 
101123.0  49830.52 99 
101124.0  49830.67 99 
101125.0  49830.77 99 
101126.0  49830.86 99 
101127.0  49830.89 99 
101128.0  49830.94 99 
101129.0  49831.04 99 
101130.0  49831.04 99 
101131.0  49830.98 99 
101132.0  49830.83 99 
101133.0  49830.61 99 
101134.0  49830.65 99 
101135.0  49830.50 99 
101136.0  49830.27 99 
101137.0  49830.25 99 
101138.0  49830.23 99 
101139.0  49830.25 99 
101140.0  49830.28 99 
101141.0  49830.33 99 
101142.0  49830.31 99 
101143.0  49830.35 99 
101144.0  49830.43 99 
101145.0  49830.76 99 
101146.0  49830.88 99 
101147.0  49830.91 99 
101148.0  49830.94 99 
101149.0  49830.94 99 
101150.0  49830.91 99 
101151.0  49830.92 99 
101152.0  49830.82 99 
101153.0  49830.86 99 
101154.0  49830.86 99 
101155.0  49830.87 99 
101156.0  49830.84 99 
101157.0  49830.92 99 
101158.0  49830.97 99 
101159.0  49830.91 99 
101200.0  49830.95 99 
101201.0  49831.06 99 
101202.0  49831.04 99 
101203.0  49830.95 99 
101204.0  49830.78 99 
101205.0  49830.64 99 
101206.0  49830.63 99 
101207.0  49830.63 99 
101208.0  49830.72 99 
101209.0  49830.83 99 
101210.0  49830.86 99 
101211.0  49830.48 99 
101212.0  49830.58 99 
101213.0  49830.66 99 
101214.0  49830.75 99 
101215.0  49830.82 99 
101216.0  49830.84 99 
101217.0  49830.87 99 
101218.0  49830.85 99 
101219.0  49830.86 99 
101220.0  49830.89 99 
101221.0  49830.86 99 
101222.0  49830.83 99 
101223.0  49830.79 99 
101224.0  49830.71 99 
101225.0  49830.64 99 
101226.0  49830.62 99 
101227.0  49830.59 99 
101228.0  49830.66 99 
101229.0  49830.70 99 
101230.0  49830.73 99 
101231.0  49830.76 99 
101232.0  49830.79 99 
101233.0  49830.86 99 
101234.0  49830.88 99 
101235.0  49830.93 99 
101236.0  49830.91 99 
101237.0  49830.84 99 
101238.0  49830.81 99 
101239.0  49830.84 99 
101240.0  49830.82 99 
101241.0  49830.82 99 
101242.0  49830.78 99 
101243.0  49830.83 99 
101244.0  49830.89 99 
101245.0  49830.94 99 
101246.0  49830.94 99 
101247.0  49830.97 99 
101248.0  49830.96 99 
101249.0  49830.96 99 
101250.0  49830.95 99 
101251.0  49830.91 99 
101252.0  49830.96 99 
101253.0  49831.01 99 
101254.0  49830.97 99 
101255.0  49830.97 99 
101256.0  49831.07 99 
101257.0  49831.04 99 
101258.0  49830.99 99 
101259.0  49831.01 99 
101300.0  49831.06 99 
101301.0  49831.09 99 
101302.0  49831.02 99 
101303.0  49831.00 99 
101304.0  49831.01 99 
101305.0  49831.05 99 
101306.0  49831.28 99 
101307.0  49831.22 99 
101308.0  49831.18 99 
101309.0  49831.40 99 
101310.0  49831.32 99 
101311.0  49831.26 99 
101312.0  49831.22 99 
101313.0  49831.23 99 
101314.0  49831.30 99 
101315.0  49831.30 99 
101316.0  49831.27 99 
101317.0  49831.25 99 
101318.0  49831.20 99 
101319.0  49831.14 99 
101320.0  49831.15 99 
101321.0  49831.12 99 
101322.0  49831.13 99 
101323.0  49831.10 99 
101324.0  49831.14 99 
101325.0  49831.20 99 
101326.0  49831.32 99 
101327.0  49831.35 99 
101328.0  49831.28 99 
101329.0  49831.21 99 
101330.0  49831.14 99 
101331.0  49831.12 99 
101332.0  49831.14 99 
101333.0  49831.15 99 
101334.0  49831.14 99 
101335.0  49831.04 99 
101336.0  49830.85 99 
101337.0  49830.70 99 
101338.0  49830.51 99 
101339.0  49830.31 99 
101340.0  49830.39 99 
101341.0  49830.35 99 
101342.0  49830.35 99 
101343.0  49830.44 99 
101344.0  49830.51 99 
101345.0  49830.53 99 
101346.0  49830.55 99 
101347.0  49830.62 99 
101348.0  49830.67 99 
101349.0  49830.76 99 
101350.0  49830.77 99 
101351.0  49830.79 99 
101352.0  49830.92 99 
101353.0  49830.93 99 
101354.0  49830.87 99 
101355.0  49830.96 99 
101356.0  49831.04 99 
101357.0  49831.12 99 
101358.0  49831.13 99 
101359.0  49831.12 99 
101400.0  49831.25 99 
101401.0  49831.39 99 
101402.0  49831.31 99 
101403.0  49831.22 99 
101404.0  49831.20 99 
101405.0  49831.25 99 
101406.0  49831.26 99 
101407.0  49831.28 99 
101408.0  49831.34 99 
101409.0  49831.39 99 
101410.0  49831.39 99 
101411.0  49831.44 99 
101412.0  49831.40 99 
101413.0  49831.36 99 
101414.0  49831.35 99 
101415.0  49831.41 99 
101416.0  49831.44 99 
101417.0  49831.47 99 
101418.0  49831.37 99 
101419.0  49831.28 99 
101420.0  49831.19 99 
101421.0  49831.18 99 
101422.0  49831.11 99 
101423.0  49831.22 99 
101424.0  49831.26 99 
101425.0  49831.35 99 
101426.0  49831.34 99 
101427.0  49831.29 99 
101428.0  49831.18 99 
101429.0  49831.01 99 
101430.0  49830.78 99 
101431.0  49830.79 99 
101432.0  49831.05 99 
101433.0  49831.21 99 
101434.0  49831.18 99 
101435.0  49831.11 99 
101436.0  49831.09 99 
101437.0  49831.10 99 
101438.0  49831.13 99 
101439.0  49831.17 99 
101440.0  49831.14 99 
101441.0  49831.07 99 
101442.0  49831.11 99 
101443.0  49831.08 99 
101444.0  49831.13 99 
101445.0  49831.18 99 
101446.0  49831.13 99 
101447.0  49831.17 99 
101448.0  49831.18 99 
101449.0  49831.22 99 
101450.0  49831.30 99 
101451.0  49831.31 99 
101452.0  49831.35 99 
101453.0  49831.38 99 
101454.0  49831.34 99 
101455.0  49831.28 99 
101456.0  49831.22 99 
101457.0  49831.18 99 
101458.0  49831.17 99 
101459.0  49831.11 99 
101500.0  49831.12 99 
101501.0  49831.13 99 
101502.0  49831.14 99 
101503.0  49831.13 99 
101504.0  49831.13 99 
101505.0  49831.12 99 
101506.0  49831.09 99 
101507.0  49831.10 99 
101508.0  49831.05 99 
101509.0  49831.02 99 
101510.0  49830.96 99 
101511.0  49830.84 99 
101512.0  49830.84 99 
101513.0  49830.79 99 
101514.0  49830.82 99 
101515.0  49830.89 99 
101516.0  49830.92 99 
101517.0  49830.90 99 
101518.0  49830.89 99 
101519.0  49830.89 99 
101520.0  49830.91 99 
101521.0  49830.93 99 
101522.0  49830.98 99 
101523.0  49831.02 99 
101524.0  49831.02 99 
101525.0  49830.98 99 
101526.0  49830.92 99 
101527.0  49830.89 99 
101528.0  49830.86 99 
101529.0  49830.85 99 
101530.0  49830.85 99 
101531.0  49830.89 99 
101532.0  49830.93 99 
101533.0  49831.04 99 
101534.0  49831.18 99 
101535.0  49831.18 99 
101536.0  49831.14 99 
101537.0  49831.14 99 
101538.0  49831.11 99 
101539.0  49831.12 99 
101540.0  49831.21 99 
101541.0  49831.21 99 
101542.0  49831.22 99 
101543.0  49831.15 99 
101544.0  49831.11 99 
101545.0  49831.14 99 
101546.0  49831.11 99 
101547.0  49831.02 99 
101548.0  49830.96 99 
101549.0  49830.90 99 
101550.0  49830.89 99 
101551.0  49830.90 99 
101552.0  49830.94 99 
101553.0  49831.01 99 
101554.0  49830.96 99 
101555.0  49830.90 99 
101556.0  49830.72 99 
101557.0  49830.71 99 
101558.0  49830.71 99 
101559.0  49830.68 99 
101600.0  49830.78 99 
101601.0  49830.89 99 
101602.0  49830.94 99 
101603.0  49831.00 99 
101604.0  49831.12 99 
101605.0  49831.24 99 
101606.0  49831.19 99 
101607.0  49831.11 99 
101608.0  49831.03 99 
101609.0  49831.02 99 
101610.0  49831.14 99 
101611.0  49831.19 99 
101612.0  49831.23 99 
101613.0  49831.16 99 
101614.0  49830.80 99 
101615.0  49830.74 99 
101616.0  49830.85 99 
101617.0  49830.81 99 
101618.0  49830.50 99 
101619.0  49830.29 99 
101620.0  49830.11 99 
101621.0  49830.50 99 
101622.0  49830.66 99 
101623.0  49830.81 99 
101624.0  49830.88 99 
101625.0  49830.91 99 
101626.0  49830.89 99 
101627.0  49830.82 99 
101628.0  49831.01 99 
101629.0  49830.97 99 
101630.0  49830.98 99 
101631.0  49831.00 99 
101632.0  49831.05 99 
101633.0  49831.03 99 
101634.0  49830.95 99 
101635.0  49830.85 99 
101636.0  49830.66 99 
101637.0  49830.64 99 
101638.0  49830.55 99 
101639.0  49830.74 99 
101640.0  49830.95 99 
101641.0  49831.02 99 
101642.0  49830.98 99 
101643.0  49831.00 99 
101644.0  49830.99 99 
101645.0  49831.03 99 
101646.0  49831.01 99 
101647.0  49830.99 99 
101648.0  49830.93 99 
101649.0  49830.87 99 
101650.0  49830.90 99 
101651.0  49830.98 99 
101652.0  49831.02 99 
101653.0  49830.97 99 
101654.0  49830.98 99 
101655.0  49830.93 99 
101656.0  49830.84 99 
101657.0  49830.68 99 
101658.0  49830.49 99 
101659.0  49830.27 99 
101700.0  49830.22 99 
101701.0  49830.30 99 
101702.0  49830.26 99 
101703.0  49830.21 99 
101704.0  49830.28 99 
101705.0  49830.44 99 
101706.0  49830.53 99 
101707.0  49830.91 99 
101708.0  49831.06 99 
101709.0  49831.07 99 
101710.0  49831.05 99 
101711.0  49830.99 99 
101712.0  49830.93 99 
101713.0  49830.94 99 
101714.0  49830.95 99 
101715.0  49831.00 99 
101716.0  49831.10 99 
101717.0  49831.10 99 
101718.0  49831.06 99 
101719.0  49831.09 99 
101720.0  49831.07 99 
101721.0  49831.03 99 
101722.0  49830.98 99 
101723.0  49830.92 99 
101724.0  49830.91 99 
101725.0  49830.88 99 
101726.0  49830.90 99 
101727.0  49830.97 99 
101728.0  49831.01 99 
101729.0  49830.99 99 
101730.0  49831.01 99 
101731.0  49831.04 99 
101732.0  49831.07 99 
101733.0  49831.04 99 
101734.0  49831.06 99 
101735.0  49831.03 99 
101736.0  49831.00 99 
101737.0  49831.04 99 
101738.0  49831.01 99 
101739.0  49830.93 99 
101740.0  49830.84 99 
101741.0  49830.64 99 
101742.0  49830.55 99 
101743.0  49830.54 99 
101744.0  49830.58 99 
101745.0  49830.74 99 
101746.0  49830.85 99 
101747.0  49830.92 99 
101748.0  49830.88 99 
101749.0  49830.89 99 
101750.0  49830.88 99 
101751.0  49830.93 99 
101752.0  49830.89 99 
101753.0  49830.90 99 
101754.0  49830.95 99 
101755.0  49830.92 99 
101756.0  49830.86 99 
101757.0  49830.85 99 
101758.0  49830.73 99 
101759.0  49830.71 99 
101800.0  49830.90 99 
101801.0  49831.00 99 
101802.0  49831.05 99 
101803.0  49830.98 99 
101804.0  49830.93 99 
101805.0  49830.85 99 
101806.0  49830.84 99 
101807.0  49830.88 99 
101808.0  49830.88 99 
101809.0  49830.86 99 
101810.0  49830.89 99 
101811.0  49830.97 99 
101812.0  49830.90 99 
101813.0  49830.83 99 
101814.0  49830.77 99 
101815.0  49830.71 99 
101816.0  49830.61 99 
101817.0  49830.66 99 
101818.0  49830.71 99 
101819.0  49830.71 99 
101820.0  49830.71 99 
101821.0  49830.74 99 
101822.0  49830.75 99 
101823.0  49830.79 99 
101824.0  49830.83 99 
101825.0  49830.96 99 
101826.0  49831.05 99 
101827.0  49831.09 99 
101828.0  49831.04 99 
101829.0  49831.01 99 
101830.0  49830.99 99 
101831.0  49830.94 99 
101832.0  49830.93 99 
101833.0  49830.89 99 
101834.0  49830.90 99 
101835.0  49830.82 99 
101836.0  49830.70 99 
101837.0  49830.65 99 
101838.0  49830.86 99 
101839.0  49830.88 99 
101840.0  49830.85 99 
101841.0  49830.81 99 
101842.0  49830.81 99 
101843.0  49830.78 99 
101844.0  49830.71 99 
101845.0  49830.69 99 
101846.0  49830.62 99 
101847.0  49830.57 99 
101848.0  49830.66 99 
101849.0  49830.72 99 
101850.0  49830.72 99 
101851.0  49830.75 99 
101852.0  49830.74 99 
101853.0  49830.69 99 
101854.0  49830.71 99 
101855.0  49830.66 99 
101856.0  49830.67 99 
101857.0  49830.67 99 
101858.0  49830.81 99 
101859.0  49831.02 99 
101900.0  49831.01 99 
101901.0  49831.04 99 
101902.0  49831.08 99 
101903.0  49831.12 99 
101904.0  49831.04 99 
101905.0  49831.07 99 
101906.0  49831.04 99 
101907.0  49830.91 99 
101908.0  49830.87 99 
101909.0  49830.85 99 
101910.0  49830.84 99 
101911.0  49830.78 99 
101912.0  49830.50 99 
101913.0  49830.44 99 
101914.0  49830.76 99 
101915.0  49831.01 99 
101916.0  49831.09 99 
101917.0  49831.01 99 
101918.0  49830.92 99 
101919.0  49830.90 99 
101920.0  49830.90 99 
101921.0  49830.96 99 
101922.0  49831.02 99 
101923.0  49831.01 99 
101924.0  49830.94 99 
101925.0  49830.94 99 
101926.0  49830.92 99 
101927.0  49830.89 99 
101928.0  49830.85 99 
101929.0  49830.89 99 
101930.0  49830.94 99 
101931.0  49830.93 99 
101932.0  49830.92 99 
101933.0  49830.86 99 
101934.0  49830.78 99 
101935.0  49830.75 99 
101936.0  49830.78 99 
101937.0  49830.73 99 
101938.0  49830.71 99 
101939.0  49830.61 99 
101940.0  49830.52 99 
101941.0  49830.37 99 
101942.0  49830.24 99 
101943.0  49830.14 99 
101944.0  49830.06 99 
101945.0  49830.09 99 
101946.0  49830.14 99 
101947.0  49830.25 99 
101948.0  49830.20 99 
101949.0  49830.20 99 
101950.0  49830.23 99 
101951.0  49830.23 99 
101952.0  49830.28 99 
101953.0  49830.48 99 
101954.0  49830.51 99 
101955.0  49830.53 99 
101956.0  49830.50 99 
101957.0  49830.48 99 
101958.0  49830.63 99 
101959.0  49830.61 99 
102000.0  49830.74 99 
102001.0  49830.81 99 
102002.0  49830.80 99 
102003.0  49830.77 99 
102004.0  49830.74 99 
102005.0  49830.72 99 
102006.0  49830.71 99 
102007.0  49830.79 99 
102008.0  49830.79 99 
102009.0  49830.80 99 
102010.0  49830.75 99 
102011.0  49830.77 99 
102012.0  49830.74 99 
102013.0  49830.71 99 
102014.0  49830.79 99 
102015.0  49830.79 99 
102016.0  49830.82 99 
102017.0  49830.79 99 
102018.0  49830.71 99 
102019.0  49830.73 99 
102020.0  49830.68 99 
102021.0  49830.79 99 
102022.0  49830.81 99 
102023.0  49830.75 99 
102024.0  49830.69 99 
102025.0  49830.73 99 
102026.0  49830.72 99 
102027.0  49830.71 99 
102028.0  49830.73 99 
102029.0  49830.76 99 
102030.0  49830.87 99 
102031.0  49830.95 99 
102032.0  49831.00 99 
102033.0  49831.01 99 
102034.0  49830.96 99 
102035.0  49830.95 99 
102036.0  49830.91 99 
102037.0  49830.89 99 
102038.0  49830.90 99 
102039.0  49830.89 99 
102040.0  49830.89 99 
102041.0  49830.95 99 
102042.0  49830.94 99 
102043.0  49830.98 99 
102044.0  49831.04 99 
102045.0  49831.05 99 
102046.0  49831.04 99 
102047.0  49831.09 99 
102048.0  49831.03 99 
102049.0  49831.00 99 
102050.0  49830.95 99 
102051.0  49830.89 99 
102052.0  49830.80 99 
102053.0  49830.74 99 
102054.0  49830.73 99 
102055.0  49830.75 99 
102056.0  49830.87 99 
102057.0  49830.91 99 
102058.0  49830.85 99 
102059.0  49830.72 99 
102100.0  49830.63 99 
102101.0  49830.50 99 
102102.0  49830.46 99 
102103.0  49830.39 99 
102104.0  49830.41 99 
102105.0  49830.37 99 
102106.0  49830.47 99 
102107.0  49830.52 99 
102108.0  49830.54 99 
102109.0  49830.55 99 
102110.0  49830.57 99 
102111.0  49830.66 99 
102112.0  49830.75 99 
102113.0  49830.92 99 
102114.0  49830.90 99 
102115.0  49830.90 99 
102116.0  49830.94 99 
102117.0  49831.13 99 
102118.0  49831.08 99 
102119.0  49831.11 99 
102120.0  49831.09 99 
102121.0  49831.13 99 
102122.0  49831.15 99 
102123.0  49831.11 99 
102124.0  49831.08 99 
102125.0  49831.03 99 
102126.0  49830.95 99 
102127.0  49830.88 99 
102128.0  49830.88 99 
102129.0  49830.90 99 
102130.0  49830.99 99 
102131.0  49830.96 99 
102132.0  49830.96 99 
102133.0  49830.96 99 
102134.0  49830.95 99 
102135.0  49831.00 99 
102136.0  49830.97 99 
102137.0  49830.94 99 
102138.0  49830.93 99 
102139.0  49830.92 99 
102140.0  49830.90 99 
102141.0  49830.95 99 
102142.0  49830.99 99 
102143.0  49830.93 99 
102144.0  49830.89 99 
102145.0  49830.93 99 
102146.0  49830.99 99 
102147.0  49830.97 99 
102148.0  49830.85 99 
102149.0  49830.83 99 
102150.0  49830.76 99 
102151.0  49830.70 99 
102152.0  49830.72 99 
102153.0  49830.74 99 
102154.0  49830.69 99 
102155.0  49830.66 99 
102156.0  49830.56 99 
102157.0  49830.54 99 
102158.0  49830.55 99 
102159.0  49830.72 99 
102200.0  49830.91 99 
102201.0  49830.60 99 
102202.0  49830.60 99 
102203.0  49830.59 99 
102204.0  49830.49 99 
102205.0  49830.64 99 
102206.0  49830.61 99 
102207.0  49830.56 99 
102208.0  49830.62 99 
102209.0  49830.66 99 
102210.0  49830.61 99 
102211.0  49830.58 99 
102212.0  49830.54 99 
102213.0  49830.51 99 
102214.0  49830.49 99 
102215.0  49830.53 99 
102216.0  49830.46 99 
102217.0  49830.40 99 
102218.0  49830.36 99 
102219.0  49830.44 99 
102220.0  49830.29 99 
102221.0  49830.21 99 
102222.0  49830.26 99 
102223.0  49830.32 99 
102224.0  49830.37 99 
102225.0  49830.43 99 
102226.0  49830.43 99 
102227.0  49830.46 99 
102228.0  49830.49 99 
102229.0  49830.54 99 
102230.0  49830.59 99 
102231.0  49830.62 99 
102232.0  49830.60 99 
102233.0  49830.50 99 
102234.0  49830.52 99 
102235.0  49830.46 99 
102236.0  49830.48 99 
102237.0  49830.47 99 
102238.0  49830.48 99 
102239.0  49830.41 99 
102240.0  49830.45 99 
102241.0  49830.43 99 
102242.0  49830.40 99 
102243.0  49830.42 99 
102244.0  49830.53 99 
102245.0  49830.63 99 
102246.0  49830.59 99 
102247.0  49830.55 99 
102248.0  49830.49 99 
